;Aliser_050n;Azacyt_1.5u;AZD148_005u;AZD818_050u;Bafilo_1.2n;BGJ398_007u;BMS536_002u;Bortez_020n;Bortez_020n.1;Caboza_010u;Capiva_050u;Carbop_007u;CCT020_003u;CCT196_001u;CCT196_001u.1;CGP573_010u;Chloro_040u;Cispla_250n;Cispla_500n;Compou_008u;Crizot_002u;Defero_007u;Doxoru_080n;eFT508_025u;Erasti_015u;Ferros_060u;Gefiti_002u;Gefiti_002u.1;Ibudil_400u;IMR1._080u;JSH23_060u;L75550_025u;Lazert_001u;Lenvat_040u;Levofl_250u;LGK974_005u;LIMKi3_030u;LY3009_003u;LY3009_003u.1;Mavele_001u;Mefloq_010u;Methot_040n;MG132z_510n;Mitomy_002x;ML210._030u;NaButy_002m;NAcety_015m;Napabu_001u;Navito_006u;Nigeri_100n;Nutlin_025u;Olapar_020u;Osimer_001u;Osimer_005u;Osimer_020n;Osimer_100n;Osimer_100n.1;Osimer_100n.2;Osimer_100n.3;OsiSor_015u;Oxalip_005u;Paclit_005n;Palboc_010u;Pemetr_080n;Pemetr_100n;Pemetr_100n.1;Phenfo_050u;phenyl_002m;Plurip_010u;Pralat_003n;Proben_500u;PROTAC_010u;RAF265_005u;Regora_010u;Rocile_001u;S63845_010u;Saraca_500n;SBI020_005u;SHP099_050u;Sorafe_005u;Sorafe_005u.1;Sotora_035u;Spauti_007u;statti_007u;STO609_030u;Suniti_015u;TAE684_001u;Tazeme_040u;Temps0_000u;Temps0_000u.1;Temps0_000u.2;Temps0_000u.3;Temps0_000u.4;Temps0_000u.5;Temps0_000u.6;Temps0_000u.7;Temps0_000u.8;Temps0_000u.9;Temsir_006u;Thapsi_008n;THZ1_090n;Tramet_030n;Tramet_030n.1;Tramet_040n;Tricho_110n;Trimet_600u;Tunica_0.5x;U0126E_030u;Vemura_007u;Vorino_002u;WZ4002_001u;X13271_005u;X13271_005u.1;X13271_008u;X13271_008u.1;X13271_009u;X15681_050u;X17129_008u;X17129_008u.1;XAV939_080u;Y27632_300u
8637;-1.34839985504991;NA;-4.72474784797518;NA;-1.39149763869415;-3.77352402706775;-3.08963073099938;-1.65657634394671;-1.65657634394671;-3.66018468155793;NA;-1.41213610102993;NA;-9.98857050673727;-9.98857050673727;NA;NA;-3.61764391148319;-1.31968113715823;-4.27769911918761;-3.58532327256337;NA;-3.5269052218235;NA;NA;-1.23616421140747;-6.60072072285814;-6.60072072285814;-3.2265421383352;3.9653821514981;-3.05450764758096;-1.83823922624044;NA;-2.85666514932261;NA;-6.36731508024193;NA;-1.82914740678373;-1.82914740678373;4.19395783897602;-3.64767755632801;-2.70200341517961;-2.20940845409633;-2.72551738111204;-1.14369484019468;NA;-5.22632732296287;NA;NA;1.70252921991784;-4.15705815518314;NA;-1.95065413958902;-2.47975146958537;-4.00528552640045;-7.05169162785839;-7.05169162785839;-7.05169162785839;-7.05169162785839;NA;NA;NA;-2.51091132217941;NA;1.469933635806;1.469933635806;NA;-4.08343732884109;-5.15926444452249;-2.78328591789815;NA;NA;NA;NA;NA;-3.89331270318877;-1.33402851969088;-3.20352167389903;-1.36117530132736;-5.58324709458787;-5.58324709458787;-3.15116146288221;NA;NA;NA;NA;-3.02429061244783;-4.30138758942323;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.17271357073612;NA;-1.17345579828301;NA;NA;-1.18046012734554;-3.48704317562609;NA;5.6254806362983;-4.64614276677255;NA;NA;-2.55008579047954;6.65933377398934;6.65933377398934;NA;NA;-3.72410686431668;NA;NA;NA;NA;1.25750265434113
8638;NA;NA;1.07954762529628;NA;NA;NA;NA;7.19717809372811;7.19717809372811;NA;NA;3.89289081757438;NA;NA;NA;NA;-2.12227121976347;NA;6.38077341664309;3.40310185656315;2.24987616525034;NA;NA;NA;-6.06731750817694;NA;-1.0185561823118;-1.0185561823118;2.8251420226286;NA;-2.78482554449444;1.69094028689447;-1.29020631912969;-6.14925036715222;NA;-5.89386945757134;-3.0582974069763;NA;NA;-1.40777855855791;-3.69593322147984;NA;4.98616067984055;1.0074031704022;NA;1.51829650228678;1.26755192793368;1.16201991131152;NA;-6.54107025891658;-1.16035978951412;4.21083754722094;-1.14184472205436;3.28814950484382;-3.20823737436377;-1.09872456972853;-1.09872456972853;-1.09872456972853;-1.09872456972853;NA;NA;-5.81135981591924;-1.3837009591989;8.23659487739514;11.7621430983862;11.7621430983862;NA;NA;NA;7.68218032970473;NA;NA;NA;NA;-2.15274426688594;NA;-1.05194378284749;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;NA;NA;NA;NA;5.19180566590158;4.62102870428145;2.01252842427684;NA;NA;NA;1.07206418935045;NA;NA;NA;NA;NA;NA;-1.18110923959408;NA;NA;NA;NA
8639;NA;NA;NA;NA;NA;NA;NA;-1.44181332480112;-1.44181332480112;NA;-4.64337888261706;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.89574652659617;NA;NA;NA;NA;NA;NA;NA;-1.0729389306442;NA;2.20663393439851;NA;NA;NA;NA;NA;-4.75381345081397;-4.75381345081397;NA;NA;3.93722961775827;-2.03429664266678;NA;-4.90482104190461;-4.07624773747014;NA;NA;-6.18943824902866;-7.05573766570866;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.035216834375;-6.8730982079663;NA;NA;NA;NA;NA;NA;NA;-4.29360338423155;4.76119902060102;4.76119902060102;-3.30258497996515;NA;-4.6869632054463;-1.45523809201445;-2.3271056474716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.33369787512067;-1.32611211673982;-1.09424522229052;-1.09424522229052;-3.83160179249539;-3.69235514792861;2.06527641957181;NA;-6.27939646697941;NA;NA;NA;NA;NA;NA;NA;-3.94234572037996;-4.45727594448806;NA;NA;-7.55804447796944;NA
8644;NA;NA;NA;NA;-3.96647417361673;NA;NA;3.94344032167796;3.94344032167796;1.95778171512104;NA;1.50491713239208;NA;NA;NA;NA;-5.54425217750038;NA;4.55237492524777;NA;NA;NA;3.84255007124518;NA;NA;1.50112257418658;-3.65435761383278;-3.65435761383278;NA;3.00547742735189;NA;3.00252129943547;-5.32476960542756;NA;NA;NA;NA;1.43129541249266;1.43129541249266;-5.49169322412781;NA;1.55062337900022;2.8162408755692;1.07515853149826;-7.25321066753058;NA;NA;NA;-5.21909315814047;-1.44060196787813;NA;NA;-4.55212988432113;-4.95967687272873;-6.17586975352346;-4.28805977693581;-4.28805977693581;-4.28805977693581;-4.28805977693581;-7.20194128716864;NA;NA;NA;6.51439506972577;7.72685248626971;7.72685248626971;NA;NA;NA;2.45763350018182;NA;NA;NA;NA;NA;NA;NA;2.55465877169991;NA;3.49920459409422;3.49920459409422;-6.17298278503661;2.08971490618779;NA;NA;NA;NA;NA;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;4.22986893095253;NA;1.45069338840475;NA;4.79457427364658;4.79457427364658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8649;-1.3660191233525;NA;-5.36401034055901;NA;-1.7884988470956;NA;-4.30619898693143;NA;NA;-4.64948908065248;NA;NA;NA;NA;NA;-4.7107675040886;NA;NA;-2.51126386782792;NA;NA;4.72656827705753;-4.53050700218876;NA;5.80313694732472;7.4953641027378;NA;NA;NA;NA;NA;1.94430783081952;NA;NA;NA;NA;NA;1.11667961837741;1.11667961837741;NA;NA;1.49811055093886;NA;NA;NA;NA;NA;NA;NA;3.21896641330316;NA;2.89821268558102;-2.94809243608128;1.84854355077897;NA;NA;NA;NA;NA;NA;6.31075116639488;-6.62685119942223;-3.61666430724128;-1.43528785285206;NA;NA;NA;NA;NA;NA;NA;1.02428301252037;NA;NA;NA;NA;-1.35359262936085;-4.27076844845539;NA;NA;NA;NA;-4.96671736964773;NA;NA;NA;NA;-5.20384914018386;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.24538893395723;6.6627343804492;NA;NA;NA;NA;NA;NA;4.80248085316252;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.7172015818489
8653;NA;NA;-5.90015996509755;NA;-5.00615448638145;-6.03333195363052;NA;-4.19219738036248;-4.19219738036248;NA;NA;NA;NA;NA;NA;NA;-6.48381646540401;NA;-5.34340004946442;-7.34843193540646;-5.87820868543999;NA;-7.01808684689916;NA;NA;-7.44302832503923;NA;NA;-5.56143730220081;-4.07262192248708;NA;-6.02777946162486;NA;-6.54979769306077;NA;NA;NA;-5.64382843879747;-5.64382843879747;NA;NA;NA;-4.72117502220354;-5.8834197310892;NA;NA;NA;NA;-6.61637548471818;NA;NA;-6.76110596115182;NA;-5.93065752022807;NA;NA;NA;NA;NA;NA;NA;NA;-5.97098288514095;-4.37964830267503;-4.16812362895726;-4.16812362895726;NA;NA;-7.29470432243854;NA;NA;2.39497846353341;NA;NA;NA;-6.14061964173576;NA;-6.7863498448692;-5.2726689012515;NA;NA;-5.49188186268419;NA;NA;NA;-4.88979251820386;NA;-7.63276076758104;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.00337998936725;4.97002582531962;NA;NA;-4.90335947503558;NA;NA;NA;-7.04895990206354;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8657;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.40714745939677;NA;NA;-2.55295202056846;NA;NA;NA;NA;NA;-2.03132985023814;9.13407171576783;7.29043388569879;NA;-4.17831717646717;NA;NA;NA;3.15158696137378;3.15158696137378;NA;NA;NA;4.24203536514123;NA;-3.62247299509025;NA;NA;5.56227468664365;NA;NA;NA;-1.29405005889058;-1.03716231908575;NA;3.10798911495388;NA;NA;NA;NA;-4.66531381556478;-6.60121077924106;NA;NA;11.8568308238762;9.8910436432529;8.01294680770475;NA;NA;NA;NA;-6.80329041195769;-7.59824702332078;NA;NA;-1.19963222310932;NA;NA;NA;NA;NA;-1.05052643831133;NA;NA;NA;-5.19975089872554;NA;NA;1.42237147613876;-3.90690528965417;NA;NA;NA;NA;3.11395830529521;NA;-4.79092908874835;NA;9.99379352494223;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;NA;7.89978755488821;10.0247483263046;10.0247483263046;NA;NA;NA;-1.40518253167512;NA;NA;NA;9.86595516407609;NA;NA;6.48269081838327;6.48269081838327;8.63230519478264;NA;NA;NA;NA;NA
8661;1.93726790763656;4.32998394887095;NA;-6.37287356946604;NA;-1.09205451796188;NA;2.84623981265008;2.84623981265008;1.30545490517161;-5.55419935305042;9.07458286460251;NA;7.85220976301283;7.85220976301283;NA;-1.70207166441896;11.5847267834095;7.76446123812097;2.72733463427838;NA;7.2000631308978;1.31741750595544;NA;4.78333153050936;8.39760196953039;NA;NA;NA;NA;-4.93513882802057;1.71305339590293;NA;-1.00306892392623;NA;-5.41391061455065;NA;NA;NA;NA;-5.37432338697904;NA;1.01901226850973;-5.87938386348918;NA;NA;NA;NA;6.9359915329555;7.00318473457967;-1.18758959109445;4.40019193442203;NA;-1.21677790529568;-2.6392733676494;NA;NA;NA;NA;NA;4.7993694254611;NA;-1.22680104211227;7.89888235331198;6.28130567823556;6.28130567823556;NA;NA;NA;5.13874647000389;NA;-3.37204174875226;NA;1.2730996511265;NA;NA;-3.52875979280761;-1.0728544023277;-5.25770753140618;10.8311088730171;10.8311088730171;NA;2.0788262046282;NA;-8.22511597437628;NA;NA;-1.58395556032141;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.67580217262886;10.0122051415401;-3.11313695547172;NA;NA;-4.89376988793695;1.62580226792387;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1.3335216255643;NA;NA;NA;-7.72902474927661;NA
8668;NA;4.99784730472153;4.98117419961372;NA;NA;NA;NA;NA;NA;NA;NA;9.79768924690594;NA;7.33037872860559;7.33037872860559;-2.86441014429871;NA;7.29063096387407;5.40354672920225;NA;NA;NA;-1.81043579127003;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.25868127194585;NA;NA;NA;-4.7254214243098;-4.7254214243098;7.61084795007609;NA;NA;NA;4.02773426051188;NA;NA;NA;5.67559672711239;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.75101093541866;4.99176350738508;NA;NA;3.61169400272149;NA;NA;NA;NA;NA;NA;NA;-2.34310154798938;-7.6931519337659;-4.42805863528836;NA;NA;NA;-1.40137959152803;-4.32229105286984;NA;NA;NA;NA;-4.65147038228739;-7.33338266046056;NA;NA;-4.01142438565192;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;NA;NA;-3.45739628296139;-3.45739628296139;-3.95918162273976;NA;NA;NA;-6.14907623710825;NA;NA;NA;-6.88938043721707;-6.88938043721707;NA;NA;NA;NA;NA;NA;NA;NA
8673;-1.4141565962204;NA;NA;-6.03657111151657;-1.11998265560803;5.1358501256098;-4.44300598648739;NA;NA;-4.14475622713153;8.77454354574814;7.41230835548343;NA;NA;NA;NA;-3.56495736478233;NA;NA;NA;7.78363802000574;NA;-4.01034990251791;NA;NA;6.00695741647632;NA;NA;NA;NA;NA;1.41169396633238;6.56915108579646;-3.24604911591521;NA;NA;-4.34911443274798;10.4348389147603;10.4348389147603;6.88270446429959;NA;NA;NA;9.2747031652878;5.36693028743663;NA;6.18413105965772;NA;-4.02757206810965;NA;5.51778091063937;1.52522882527642;-1.39568167172243;2.79733741033189;-4.47117652665253;-1.48637446988394;-1.48637446988394;-1.48637446988394;-1.48637446988394;NA;NA;NA;-2.09996821698594;NA;NA;NA;NA;NA;NA;3.16527260702859;NA;NA;6.42884206676042;NA;5.00627295627948;7.99249332867764;NA;NA;NA;5.52786353597648;5.52786353597648;NA;NA;NA;NA;NA;9.18705980736149;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;7.12757943508618;-1.25114932295949;NA;NA;10.266944772017;NA;NA;1.55740825955729;NA;9.01102643583375;NA;8.07660895387075;NA;NA;-6.32380633105;-6.32380633105;NA;6.85944329469158;NA;NA;NA;NA
8675;NA;NA;-1.70167418811225;NA;1.00124906301604;-3.92193980501011;NA;4.79764547871763;4.79764547871763;NA;NA;NA;NA;NA;NA;NA;NA;NA;6.08919344489568;7.27783827274833;-3.64901932866543;NA;NA;NA;NA;-3.09325731688958;-5.58319933237006;-5.58319933237006;-3.13156721690769;NA;NA;-1.09473241447595;NA;-4.31410429110631;NA;7.08197209657872;7.01506619129293;8.25102103705709;8.25102103705709;NA;NA;3.97200286959562;2.87148572746184;7.53247239353425;NA;NA;NA;NA;NA;NA;-4.39771925126786;9.87081843778554;NA;NA;5.7266599250461;-6.05498986465623;-6.05498986465623;-6.05498986465623;-6.05498986465623;-8.64823613675798;2.08998970183703;NA;NA;4.57142737385725;14.9445387815934;14.9445387815934;NA;NA;NA;2.34583286439598;NA;NA;1.04922334811699;NA;-1.13429745917951;NA;NA;-4.65911300893244;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;3.32122927846022;NA;8.10842115397383;8.10842115397383;9.71441886217761;2.90821837794435;NA;NA;9.09886153778539;-2.11968547630477;-6.42134340019736;-1.49317986646232;NA;NA;NA;NA;NA;NA;-3.6284875695142;-3.6284875695142;-6.31893439816393;NA
8676;1.41581794926214;NA;NA;NA;NA;NA;NA;5.37894239620215;5.37894239620215;1.73486373960463;NA;2.46768197962232;NA;NA;NA;NA;NA;NA;4.02853937732437;NA;NA;NA;2.38875904387126;NA;NA;NA;-7.98086087966285;-7.98086087966285;NA;-5.44369027965072;NA;4.35051500734247;-6.34632428113901;NA;NA;NA;NA;2.8998829730472;2.8998829730472;-6.50045217184402;NA;2.97518082758139;4.31651321852762;2.73365168484383;NA;1.63774156637921;NA;NA;NA;NA;NA;1.57157042311567;-5.04692696364715;-5.44132747177618;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.38187894817491;5.88829905952757;5.88829905952757;NA;NA;NA;3.25864122729633;NA;NA;NA;NA;-6.96930866621155;2.12571738314135;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.18765983645483;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.85447871450937;NA;2.2218646827612;2.2218646827612;1.82121542234108;4.03283945606145;1.44967839309364;NA;NA;NA;1.29328672192538;-5.29181140825269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8677;NA;NA;-4.84313180413355;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.76066396148597;-6.76066396148597;-6.02346822207794;NA;NA;-4.12187695823859;NA;NA;-4.20902501039127;NA;NA;NA;NA;-1.12914847273674;-1.12914847273674;NA;NA;NA;NA;NA;-5.36778602964083;NA;NA;NA;NA;NA;NA;8.85899850237684;NA;NA;NA;NA;NA;NA;NA;-3.8908599556362;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.29059280521473;NA;6.58851870954125;NA;-3.10158094097681;NA;NA;NA;NA;NA;9.75284732760689;5.77310947484327;NA;NA;NA;1.44678573293441;NA;8.43207636830894;-5.60890308667612;NA;NA;NA;NA;-6.24092205482348;NA;NA;NA;NA;-6.46415892558564;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;5.284435168445;4.15055477048638;7.19105792528676;NA;NA;NA;NA;NA;NA;NA;-2.01028400262927;-1.74780994345517;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8678;-1.17179743045553;NA;NA;NA;5.87727201183418;NA;NA;NA;NA;NA;NA;NA;NA;1.29545439356247;1.29545439356247;NA;4.06782385765666;NA;1.42367320353809;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.29626540019039;NA;NA;NA;-1.30024617667392;NA;NA;NA;NA;1.04638714350948;1.04638714350948;-1.40199279515962;NA;NA;NA;NA;NA;-1.88067192312404;NA;NA;4.24649844530215;NA;-2.70553007841978;NA;NA;NA;NA;-1.12774237269181;-1.12774237269181;-1.12774237269181;-1.12774237269181;NA;NA;NA;6.06506540394104;NA;-1.4012201828298;-1.4012201828298;NA;NA;NA;-3.69619368904606;NA;NA;-5.87690033648265;NA;-3.40794175445552;NA;NA;NA;NA;NA;NA;-1.23921698312686;NA;NA;NA;NA;3.31687736904338;NA;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;-12.5843059880567;NA;NA;5.0158245992262;3.47780672585363;3.47780672585363;4.46470238926652;-1.43824874269097;-2.54399575268403;-3.75378442752671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.4920155212369;-1.4920155212369;NA;NA
8681;NA;6.76872242633428;4.51547349337626;NA;-2.0396154414007;5.56716490374997;7.67236436564966;NA;NA;1.47432740190068;NA;7.80511901679779;NA;NA;NA;NA;1.9049562257351;-1.08608445743926;-1.02100540567736;NA;4.89172663591028;NA;-3.30107723615612;NA;NA;NA;NA;NA;8.94523769535592;9.29005946469367;8.21205087854768;NA;NA;-1.98464232671087;5.11668002942837;NA;NA;NA;NA;7.00031516927438;9.49303722153375;NA;NA;NA;4.29245147500644;NA;4.35927752643705;NA;NA;NA;NA;NA;-3.28830665980434;1.50960065126399;-5.36251052936538;NA;NA;NA;NA;NA;1.17370460140898;NA;-3.91542154840363;3.65995877818864;NA;NA;NA;NA;NA;NA;NA;12.1251014277911;6.70638407090624;NA;6.43445381697036;4.36633352506239;8.92260569183625;3.81980094294588;NA;NA;NA;1.63015354075552;-3.92645051025703;NA;NA;NA;7.46097401614382;-4.26687147180949;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11.3253147466956;10.3659542517677;1.13333427227842;1.13333427227842;NA;NA;6.7776537815249;NA;NA;5.38969996272428;6.22277221501339;8.05500021018663;NA;NA;-1.13774132955273;-1.13774132955273;7.53662940720901;NA;NA;NA;5.57804757047867;6.18622227129748
8684;7.00148778896775;-5.73782233109884;NA;5.38778746657328;NA;NA;4.50577109294788;1.53249377738438;1.53249377738438;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.24713924310852;NA;-2.73602200910293;NA;1.07927779904557;NA;NA;NA;NA;NA;-2.30167570364354;NA;NA;9.08764946308601;-1.3787430287707;-4.50114653203829;4.42617319908165;NA;NA;10.3865292856889;10.3865292856889;-1.63244770678866;NA;9.46512906936497;NA;NA;-4.75210436612947;-3.04279416276921;-4.59558266596625;-3.86781265226888;NA;-6.94037910078141;-3.42350817179539;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.08692819582621;2.22338295503386;2.22338295503386;8.02342236004462;-5.64496085584127;1.53318687779423;10.8635399761952;4.76050419571845;NA;7.27821861158067;NA;-2.83718233822406;NA;NA;NA;NA;NA;NA;-2.23521683451748;NA;4.57133130029918;3.04793779847434;-1.53312528296975;NA;NA;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;NA;10.4165264381282;-4.89825015332342;-4.89825015332342;NA;-2.63514884014681;NA;NA;NA;NA;NA;-1.6353650420571;-8.09526404239148;-8.09526404239148;NA;NA;-2.91581066147075;-3.4574059805255;-2.70278463998457;-2.70278463998457;1.27954278482184;-1.44455461660322
8692;NA;NA;NA;NA;NA;NA;NA;1.76505682055188;1.76505682055188;NA;NA;-5.18625941098723;NA;NA;NA;-6.37204966029567;NA;NA;-4.45613652514481;NA;NA;-5.39938717574233;-6.21467085899663;NA;-6.05104823277862;-4.74596120957429;1.35132832745571;1.35132832745571;NA;-1.41873764972047;NA;NA;-2.40813372647405;NA;NA;NA;NA;NA;NA;-2.59052360452888;NA;NA;1.36984747324892;NA;NA;NA;NA;NA;NA;-6.49046531385452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-7.38549512154039;NA;NA;-3.37473351401578;NA;NA;NA;NA;NA;NA;NA;2.6811299315485;NA;-7.14583871319085;-3.15699471329699;NA;NA;-5.9752998289488;NA;NA;NA;NA;-6.61527157379645;NA;NA;NA;NA;-6.84610457857715;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;-4.12211037830907;NA;-3.23638803148359;NA;NA;NA;1.49755210480242;NA;NA;-3.39158655392655;NA;-4.25554737071767;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-6.87731830934021
8698;NA;6.68751392077823;NA;8.76583830173572;1.03709306227875;NA;8.31875547524821;NA;NA;NA;NA;NA;6.76282340921411;NA;NA;NA;NA;NA;-1.70563134188869;NA;NA;NA;-4.6766804430314;NA;NA;NA;NA;NA;NA;NA;7.74966720590071;8.20789758980565;NA;NA;7.97070323580514;NA;NA;NA;NA;NA;9.68483578574128;10.2167047795225;NA;3.75356520998486;5.59607846119507;NA;NA;6.8974542271773;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1.04893224942172;1.36502156962184;NA;NA;-1.08479477551167;-2.5857749945827;-2.5857749945827;NA;NA;NA;NA;6.39306602446671;5.0629470573402;NA;NA;4.57292968943242;NA;6.44536650617738;NA;NA;1.01535754754815;1.01535754754815;NA;-5.138869892451;NA;NA;NA;NA;NA;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;3.98986408167997;8.2308980379862;9.610459980773;10.092421861462;-4.04447566408319;-4.04447566408319;NA;NA;NA;6.97180325484501;NA;NA;4.72421545113859;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.14311481889601;3.4636640620074
8710;NA;1.06677550107161;NA;NA;NA;NA;NA;NA;NA;1.47273995759181;NA;NA;NA;7.73271674012586;7.73271674012586;NA;NA;NA;-1.29230246725174;-1.10355673462687;2.8751975980417;NA;NA;NA;NA;NA;11.5526170717758;11.5526170717758;NA;8.3699217703073;-5.00640058043678;NA;9.0698943578516;-3.52633660567106;NA;NA;NA;1.25153924942416;1.25153924942416;8.58128978483124;-5.45831297476529;-4.76526554368636;NA;-4.66410150306075;1.07939811862338;-2.75364610783152;-4.6307946276174;NA;NA;NA;-3.2724740322689;NA;4.83235216347221;1.62352893582258;1.69732013838946;11.5715857673722;11.5715857673722;11.5715857673722;11.5715857673722;6.55029221338077;NA;NA;NA;NA;-1.49507841730756;-1.49507841730756;NA;-4.79515879192508;NA;NA;NA;1.92876449479339;NA;NA;10.138549494697;1.70582355443571;NA;1.33803438159931;NA;NA;NA;-1.53688112573968;1.44874868827638;-4.26334068827091;NA;-1.16978643822081;1.51041139142955;1.2116677669097;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.81814431683886;NA;NA;NA;NA;NA;NA;NA;-6.06255923925205;8.17867238878998;NA;1.37338683852036;NA;NA;NA;NA;NA;-3.32317836810521;NA;NA;NA;NA
8729;NA;NA;NA;NA;NA;NA;NA;NA;NA;-3.84497557340162;-1.94650911698301;6.75922934812295;NA;NA;NA;-3.87950311800899;NA;NA;2.32700953044235;NA;NA;7.0832253102736;-3.70394446935576;NA;NA;NA;NA;NA;9.23836736846542;NA;-2.98326148219672;2.33482670742502;7.32584171691139;-2.86238196534499;-4.97865347535313;NA;NA;-2.11586203553245;-2.11586203553245;8.37676239365073;-3.59555725330238;2.53744415498891;NA;-2.54731922085067;1.52253938132895;NA;7.72502245542401;NA;NA;4.36661393139956;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-5.53905087326687;NA;NA;NA;NA;-2.07404439549319;-4.30691934489438;NA;2.78144525789172;-5.5692549048474;NA;-6.02879641901609;NA;8.21443277206266;7.11265586104435;NA;NA;-1.5632634539334;NA;NA;NA;-4.24209873353443;NA;NA;NA;NA;NA;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;1.76136716462463;-5.14677550484258;7.75100541853217;-1.14399307344666;NA;NA;-1.28817100691083;6.13273919093024;NA;NA;NA;NA;NA;5.72287889482087;NA;NA;NA;NA;NA;NA;NA;NA;-6.27440215571536;NA
